dsID,region,indID,period,value,is_number,source
fts,MEX,FA010,2008,0.0,1,""
fts,MEX,FA140,2008,0.0,1,""
fts,MEX,FY010,2009,0.0,1,""
fts,MEX,FY020,2009,0.0,1,""
fts,MEX,FY040,2009,0.0,1,""
fts,MEX,FA010,2009,0.0,1,""
fts,MEX,FA140,2009,0.0,1,""
fts,MEX,FY010,2010,0.0,1,""
fts,MEX,FY020,2010,0.0,1,""
fts,MEX,FY040,2010,0.0,1,""
fts,MEX,FA010,2010,0.0,1,""
fts,MEX,FA140,2010,0.0,1,""
fts,MEX,FY010,2011,0.0,1,""
fts,MEX,FY020,2011,0.0,1,""
fts,MEX,FY040,2011,0.0,1,""
fts,MEX,FA010,2011,0.0,1,""
fts,MEX,FA140,2011,0.0,1,""
fts,MEX,FY010,2012,0.0,1,""
fts,MEX,FY020,2012,0.0,1,""
fts,MEX,FY040,2012,0.0,1,""
fts,MEX,FA010,2012,0.0,1,""
fts,MEX,FA140,2012,0.0,1,""
fts,MEX,FY010,2013,0.0,1,""
fts,MEX,FY020,2013,0.0,1,""
fts,MEX,FY040,2013,0.0,1,""
fts,MEX,FA010,2013,0.0,1,""
fts,MEX,FA140,2013,0.0,1,""
fts,MEX,FY010,2014,0.0,1,""
fts,MEX,FY020,2014,0.0,1,""
fts,MEX,FY040,2014,0.0,1,""
fts,MEX,FA010,2014,0.0,1,""
fts,MEX,FA140,2014,0.0,1,""
fts,MEX,FY010,2015,0.0,1,""
fts,MEX,FY020,2015,0.0,1,""
fts,MEX,FY040,2015,0.0,1,""
fts,MEX,FA010,2015,0.0,1,""
fts,MEX,FA140,2015,0.0,1,""
fts,MEX,FY190,1999,0.0,1,""
fts,MEX,FY200,1999,0.0,1,""
fts,MEX,FY210,1999,0.0,1,""
fts,MEX,FY190,2000,0.0,1,""
fts,MEX,FY200,2000,0.0,1,""
fts,MEX,FY210,2000,0.0,1,""
fts,MEX,FY190,2001,0.0,1,""
fts,MEX,FY200,2001,0.0,1,""
fts,MEX,FY210,2001,0.0,1,""
fts,MEX,FY190,2002,0.0,1,""
fts,MEX,FY200,2002,0.0,1,""
fts,MEX,FY210,2002,0.0,1,""
fts,MEX,FY190,2003,0.0,1,""
fts,MEX,FY200,2003,0.0,1,""
fts,MEX,FY210,2003,0.0,1,""
fts,MEX,FY190,2004,0.0,1,""
fts,MEX,FY200,2004,0.0,1,""
fts,MEX,FY210,2004,0.0,1,""
fts,MEX,FY190,2005,0.0,1,""
fts,MEX,FY200,2005,0.0,1,""
fts,MEX,FY210,2005,0.0,1,""
fts,MEX,FY190,2006,0.0,1,""
fts,MEX,FY200,2006,0.0,1,""
fts,MEX,FY210,2006,0.0,1,""
fts,MEX,FY190,2007,0.0,1,""
fts,MEX,FY200,2007,0.0,1,""
fts,MEX,FY210,2007,0.0,1,""
fts,MEX,FY190,2008,0.0,1,""
fts,MEX,FY200,2008,0.0,1,""
fts,MEX,FY210,2008,0.0,1,""
fts,MEX,FY190,2009,0.0,1,""
fts,MEX,FY200,2009,0.0,1,""
fts,MEX,FY210,2009,0.0,1,""
fts,MEX,FY190,2010,0.0,1,""
fts,MEX,FY200,2010,0.0,1,""
fts,MEX,FY210,2010,0.0,1,""
fts,MEX,FY190,2011,0.0,1,""
fts,MEX,FY200,2011,0.0,1,""
fts,MEX,FY210,2011,0.0,1,""
fts,MEX,FY190,2012,0.0,1,""
fts,MEX,FY200,2012,0.0,1,""
fts,MEX,FY210,2012,0.0,1,""
fts,MEX,FY190,2013,0.0,1,""
fts,MEX,FY200,2013,0.0,1,""
fts,MEX,FY210,2013,0.0,1,""
fts,MEX,FY190,2014,0.0,1,""
fts,MEX,FY200,2014,0.0,1,""
fts,MEX,FY210,2014,0.0,1,""
fts,MEX,FY190,2015,0.0,1,""
fts,MEX,FY200,2015,0.0,1,""
fts,MEX,FY210,2015,0.0,1,""
fts,MEX,FY240,1999,0.0,1,""
fts,MEX,FY360,1999,0.0,1,""
fts,MEX,FY370,1999,0.0,1,""
fts,MEX,FY380,1999,0.0,1,""
fts,MEX,FY500,1999,0.0,1,""
fts,MEX,FY510,1999,0.0,1,""
fts,MEX,FY520,1999,0.0,1,""
fts,MEX,FY540,1999,0.0,1,""
fts,MEX,FY550,1999,0.0,1,""
fts,MEX,FY620,1999,0.0,1,""
fts,MEX,FY630,1999,0.0,1,""
fts,MEX,FY240,2000,0.0,1,""
fts,MEX,FY360,2000,0.0,1,""
fts,MEX,FY370,2000,0.0,1,""
fts,MEX,FY380,2000,0.0,1,""
fts,MEX,FY500,2000,0.0,1,""
fts,MEX,FY510,2000,0.0,1,""
fts,MEX,FY520,2000,0.0,1,""
fts,MEX,FY540,2000,0.0,1,""
fts,MEX,FY550,2000,0.0,1,""
fts,MEX,FY620,2000,0.0,1,""
fts,MEX,FY630,2000,0.0,1,""
fts,MEX,FY240,2001,0.0,1,""
fts,MEX,FY360,2001,0.0,1,""
fts,MEX,FY370,2001,0.0,1,""
fts,MEX,FY380,2001,0.0,1,""
fts,MEX,FY500,2001,0.0,1,""
fts,MEX,FY510,2001,0.0,1,""
fts,MEX,FY520,2001,0.0,1,""
fts,MEX,FY540,2001,0.0,1,""
fts,MEX,FY550,2001,0.0,1,""
fts,MEX,FY620,2001,0.0,1,""
fts,MEX,FY630,2001,0.0,1,""
fts,MEX,FY240,2002,0.0,1,""
fts,MEX,FY360,2002,0.0,1,""
fts,MEX,FY370,2002,0.0,1,""
fts,MEX,FY380,2002,0.0,1,""
fts,MEX,FY500,2002,0.0,1,""
fts,MEX,FY510,2002,0.0,1,""
fts,MEX,FY520,2002,0.0,1,""
fts,MEX,FY540,2002,0.0,1,""
fts,MEX,FY550,2002,0.0,1,""
fts,MEX,FY620,2002,0.0,1,""
fts,MEX,FY630,2002,353703.0,1,""
fts,MEX,FY240,2003,0.0,1,""
fts,MEX,FY360,2003,0.0,1,""
fts,MEX,FY370,2003,0.0,1,""
fts,MEX,FY380,2003,0.0,1,""
fts,MEX,FY500,2003,0.0,1,""
fts,MEX,FY510,2003,0.0,1,""
fts,MEX,FY520,2003,0.0,1,""
fts,MEX,FY540,2003,0.0,1,""
fts,MEX,FY550,2003,0.0,1,""
fts,MEX,FY620,2003,0.0,1,""
fts,MEX,FY630,2003,328887.0,1,""
fts,MEX,FY240,2004,0.0,1,""
fts,MEX,FY360,2004,0.0,1,""
fts,MEX,FY370,2004,0.0,1,""
fts,MEX,FY380,2004,0.0,1,""
fts,MEX,FY500,2004,0.0,1,""
fts,MEX,FY510,2004,0.0,1,""
fts,MEX,FY520,2004,0.0,1,""
fts,MEX,FY540,2004,0.0,1,""
fts,MEX,FY550,2004,0.0,1,""
fts,MEX,FY620,2004,0.0,1,""
fts,MEX,FY630,2004,0.0,1,""
fts,MEX,FY240,2005,0.0,1,""
fts,MEX,FY360,2005,0.0,1,""
fts,MEX,FY370,2005,0.0,1,""
fts,MEX,FY380,2005,0.0,1,""
fts,MEX,FY500,2005,0.0,1,""
fts,MEX,FY510,2005,0.0,1,""
fts,MEX,FY520,2005,0.0,1,""
fts,MEX,FY540,2005,0.0,1,""
fts,MEX,FY550,2005,0.0,1,""
fts,MEX,FY620,2005,0.0,1,""
fts,MEX,FY630,2005,965432.0,1,""
fts,MEX,FY240,2006,0.0,1,""
fts,MEX,FY360,2006,0.0,1,""
fts,MEX,FY370,2006,0.0,1,""
fts,MEX,FY380,2006,0.0,1,""
fts,MEX,FY500,2006,0.0,1,""
fts,MEX,FY510,2006,0.0,1,""
fts,MEX,FY520,2006,0.0,1,""
fts,MEX,FY540,2006,0.0,1,""
fts,MEX,FY550,2006,0.0,1,""
fts,MEX,FY620,2006,0.0,1,""
fts,MEX,FY630,2006,1106995.0,1,""
fts,MEX,FY240,2007,1693550.0,1,""
fts,MEX,FY360,2007,0.0047723336740973,1,""
fts,MEX,FY370,2007,0.142984642627888,1,""
fts,MEX,FY380,2007,0.0,1,""
fts,MEX,FY500,2007,0.0,1,""
fts,MEX,FY510,2007,0.0,1,""
fts,MEX,FY520,2007,0.0,1,""
fts,MEX,FY540,2007,0.0,1,""
fts,MEX,FY550,2007,0.0,1,""
fts,MEX,FY620,2007,1693550.0,1,""
fts,MEX,FY630,2007,11844279.0,1,""
fts,MEX,FY240,2008,0.0,1,""
fts,MEX,FY360,2008,0.0,1,""
fts,MEX,FY370,2008,0.0,1,""
fts,MEX,FY380,2008,0.0,1,""
fts,MEX,FY500,2008,0.0,1,""
fts,MEX,FY510,2008,0.0,1,""
fts,MEX,FY520,2008,0.0,1,""
fts,MEX,FY540,2008,0.0,1,""
fts,MEX,FY550,2008,0.0,1,""
fts,MEX,FY620,2008,0.0,1,""
fts,MEX,FY630,2008,1526663.0,1,""
fts,MEX,FY240,2009,0.0,1,""
fts,MEX,FY360,2009,0.0,1,""
fts,MEX,FY370,2009,0.0,1,""
fts,MEX,FY380,2009,0.0,1,""
fts,MEX,FY500,2009,0.0,1,""
fts,MEX,FY510,2009,0.0,1,""
fts,MEX,FY520,2009,0.0,1,""
fts,MEX,FY540,2009,0.0,1,""
fts,MEX,FY550,2009,0.0,1,""
fts,MEX,FY620,2009,0.0,1,""
fts,MEX,FY630,2009,2602687.0,1,""
fts,MEX,FY240,2010,0.0,1,""
fts,MEX,FY360,2010,0.0,1,""
fts,MEX,FY370,2010,0.0,1,""
fts,MEX,FY380,2010,0.0,1,""
fts,MEX,FY500,2010,0.0,1,""
fts,MEX,FY510,2010,0.0,1,""
fts,MEX,FY520,2010,0.0,1,""
fts,MEX,FY540,2010,0.0,1,""
fts,MEX,FY550,2010,0.0,1,""
fts,MEX,FY620,2010,0.0,1,""
fts,MEX,FY630,2010,324962.0,1,""
fts,MEX,FY240,2011,0.0,1,""
fts,MEX,FY360,2011,0.0,1,""
fts,MEX,FY370,2011,0.0,1,""
fts,MEX,FY380,2011,0.0,1,""
fts,MEX,FY500,2011,0.0,1,""
fts,MEX,FY510,2011,0.0,1,""
fts,MEX,FY520,2011,0.0,1,""
fts,MEX,FY540,2011,0.0,1,""
fts,MEX,FY550,2011,0.0,1,""
fts,MEX,FY620,2011,0.0,1,""
fts,MEX,FY630,2011,180225.0,1,""
fts,MEX,FY240,2012,0.0,1,""
fts,MEX,FY360,2012,0.0,1,""
fts,MEX,FY370,2012,0.0,1,""
fts,MEX,FY380,2012,0.0,1,""
fts,MEX,FY500,2012,0.0,1,""
fts,MEX,FY510,2012,0.0,1,""
fts,MEX,FY520,2012,0.0,1,""
fts,MEX,FY540,2012,0.0,1,""
fts,MEX,FY550,2012,0.0,1,""
fts,MEX,FY620,2012,0.0,1,""
fts,MEX,FY630,2012,0.0,1,""
fts,MEX,FY240,2013,0.0,1,""
fts,MEX,FY360,2013,0.0,1,""
fts,MEX,FY370,2013,0.0,1,""
fts,MEX,FY380,2013,0.0,1,""
fts,MEX,FY500,2013,0.0,1,""
fts,MEX,FY510,2013,0.0,1,""
fts,MEX,FY520,2013,0.0,1,""
fts,MEX,FY540,2013,0.0,1,""
fts,MEX,FY550,2013,0.0,1,""
fts,MEX,FY620,2013,0.0,1,""
fts,MEX,FY630,2013,1635643.0,1,""
fts,MEX,FY240,2014,0.0,1,""
fts,MEX,FY360,2014,0.0,1,""
fts,MEX,FY370,2014,0.0,1,""
fts,MEX,FY380,2014,0.0,1,""
fts,MEX,FY500,2014,0.0,1,""
fts,MEX,FY510,2014,0.0,1,""
fts,MEX,FY520,2014,0.0,1,""
fts,MEX,FY540,2014,0.0,1,""
fts,MEX,FY550,2014,0.0,1,""
fts,MEX,FY620,2014,0.0,1,""
fts,MEX,FY630,2014,73579.0,1,""
fts,MEX,FY240,2015,0.0,1,""
fts,MEX,FY360,2015,0.0,1,""
fts,MEX,FY370,2015,0.0,1,""
fts,MEX,FY380,2015,0.0,1,""
fts,MEX,FY500,2015,0.0,1,""
fts,MEX,FY510,2015,0.0,1,""
fts,MEX,FY520,2015,0.0,1,""
fts,MEX,FY540,2015,0.0,1,""
fts,MEX,FY550,2015,0.0,1,""
fts,MEX,FY620,2015,0.0,1,""
fts,MEX,FY630,2015,0.0,1,""
fts,FSM,FY010,1999,0.0,1,""
fts,FSM,FY020,1999,0.0,1,""
fts,FSM,FY040,1999,0.0,1,""
fts,FSM,FA010,1999,0.0,1,""
fts,FSM,FA140,1999,0.0,1,""
fts,FSM,FY010,2000,0.0,1,""
fts,FSM,FY020,2000,0.0,1,""
fts,FSM,FY040,2000,0.0,1,""
fts,FSM,FA010,2000,0.0,1,""
fts,FSM,FA140,2000,0.0,1,""
fts,FSM,FY010,2001,0.0,1,""
fts,FSM,FY020,2001,0.0,1,""
fts,FSM,FY040,2001,0.0,1,""
fts,FSM,FA010,2001,0.0,1,""
fts,FSM,FA140,2001,0.0,1,""
fts,FSM,FY010,2002,0.0,1,""
fts,FSM,FY020,2002,0.0,1,""
fts,FSM,FY040,2002,0.0,1,""
fts,FSM,FA010,2002,0.0,1,""
fts,FSM,FA140,2002,0.0,1,""
fts,FSM,FY010,2003,0.0,1,""
fts,FSM,FY020,2003,0.0,1,""
fts,FSM,FY040,2003,0.0,1,""
fts,FSM,FA010,2003,0.0,1,""
fts,FSM,FA140,2003,0.0,1,""
fts,FSM,FY010,2004,0.0,1,""
fts,FSM,FY020,2004,0.0,1,""
fts,FSM,FY040,2004,0.0,1,""
fts,FSM,FA010,2004,0.0,1,""
fts,FSM,FA140,2004,0.0,1,""
fts,FSM,FY010,2005,0.0,1,""
fts,FSM,FY020,2005,0.0,1,""
fts,FSM,FY040,2005,0.0,1,""
fts,FSM,FA010,2005,0.0,1,""
fts,FSM,FA140,2005,0.0,1,""
fts,FSM,FY010,2006,0.0,1,""
fts,FSM,FY020,2006,0.0,1,""
fts,FSM,FY040,2006,0.0,1,""
fts,FSM,FA010,2006,0.0,1,""
fts,FSM,FA140,2006,0.0,1,""
fts,FSM,FY010,2007,0.0,1,""
fts,FSM,FY020,2007,0.0,1,""
fts,FSM,FY040,2007,0.0,1,""
fts,FSM,FA010,2007,0.0,1,""
fts,FSM,FA140,2007,0.0,1,""
fts,FSM,FY010,2008,0.0,1,""
fts,FSM,FY020,2008,0.0,1,""
fts,FSM,FY040,2008,0.0,1,""
fts,FSM,FA010,2008,0.0,1,""
fts,FSM,FA140,2008,0.0,1,""
fts,FSM,FY010,2009,0.0,1,""
fts,FSM,FY020,2009,0.0,1,""
fts,FSM,FY040,2009,0.0,1,""
fts,FSM,FA010,2009,0.0,1,""
fts,FSM,FA140,2009,0.0,1,""
fts,FSM,FY010,2010,0.0,1,""
fts,FSM,FY020,2010,0.0,1,""
fts,FSM,FY040,2010,0.0,1,""
fts,FSM,FA010,2010,0.0,1,""
fts,FSM,FA140,2010,0.0,1,""
fts,FSM,FY010,2011,0.0,1,""
fts,FSM,FY020,2011,0.0,1,""
fts,FSM,FY040,2011,0.0,1,""
fts,FSM,FA010,2011,0.0,1,""
fts,FSM,FA140,2011,0.0,1,""
fts,FSM,FY010,2012,0.0,1,""
fts,FSM,FY020,2012,0.0,1,""
fts,FSM,FY040,2012,0.0,1,""
fts,FSM,FA010,2012,0.0,1,""
fts,FSM,FA140,2012,0.0,1,""
fts,FSM,FY010,2013,0.0,1,""
fts,FSM,FY020,2013,0.0,1,""
fts,FSM,FY040,2013,0.0,1,""
fts,FSM,FA010,2013,0.0,1,""
fts,FSM,FA140,2013,0.0,1,""
fts,FSM,FY010,2014,0.0,1,""
fts,FSM,FY020,2014,0.0,1,""
fts,FSM,FY040,2014,0.0,1,""
fts,FSM,FA010,2014,0.0,1,""
fts,FSM,FA140,2014,0.0,1,""
fts,FSM,FY010,2015,0.0,1,""
fts,FSM,FY020,2015,0.0,1,""
fts,FSM,FY040,2015,0.0,1,""
fts,FSM,FA010,2015,0.0,1,""
fts,FSM,FA140,2015,0.0,1,""
fts,FSM,FY190,1999,0.0,1,""
fts,FSM,FY200,1999,0.0,1,""
fts,FSM,FY210,1999,0.0,1,""
fts,FSM,FY190,2000,0.0,1,""
fts,FSM,FY200,2000,0.0,1,""
fts,FSM,FY210,2000,0.0,1,""
fts,FSM,FY190,2001,0.0,1,""
fts,FSM,FY200,2001,0.0,1,""
fts,FSM,FY210,2001,0.0,1,""
fts,FSM,FY190,2002,0.0,1,""
fts,FSM,FY200,2002,0.0,1,""
fts,FSM,FY210,2002,0.0,1,""
fts,FSM,FY190,2003,0.0,1,""
fts,FSM,FY200,2003,0.0,1,""
fts,FSM,FY210,2003,0.0,1,""
fts,FSM,FY190,2004,0.0,1,""
fts,FSM,FY200,2004,0.0,1,""
fts,FSM,FY210,2004,0.0,1,""
fts,FSM,FY190,2005,0.0,1,""
fts,FSM,FY200,2005,0.0,1,""
fts,FSM,FY210,2005,0.0,1,""
fts,FSM,FY190,2006,0.0,1,""
fts,FSM,FY200,2006,0.0,1,""
fts,FSM,FY210,2006,0.0,1,""
fts,FSM,FY190,2007,0.0,1,""
fts,FSM,FY200,2007,0.0,1,""
fts,FSM,FY210,2007,0.0,1,""
fts,FSM,FY190,2008,0.0,1,""
fts,FSM,FY200,2008,0.0,1,""
fts,FSM,FY210,2008,0.0,1,""
fts,FSM,FY190,2009,0.0,1,""
fts,FSM,FY200,2009,0.0,1,""
fts,FSM,FY210,2009,0.0,1,""
fts,FSM,FY190,2010,0.0,1,""
fts,FSM,FY200,2010,0.0,1,""
fts,FSM,FY210,2010,0.0,1,""
fts,FSM,FY190,2011,0.0,1,""
fts,FSM,FY200,2011,0.0,1,""
fts,FSM,FY210,2011,0.0,1,""
fts,FSM,FY190,2012,0.0,1,""
fts,FSM,FY200,2012,0.0,1,""
fts,FSM,FY210,2012,0.0,1,""
fts,FSM,FY190,2013,0.0,1,""
fts,FSM,FY200,2013,0.0,1,""
fts,FSM,FY210,2013,0.0,1,""
fts,FSM,FY190,2014,0.0,1,""
fts,FSM,FY200,2014,0.0,1,""
fts,FSM,FY210,2014,0.0,1,""
fts,FSM,FY190,2015,0.0,1,""
fts,FSM,FY200,2015,0.0,1,""
fts,FSM,FY210,2015,0.0,1,""
fts,FSM,FY240,1999,0.0,1,""
fts,FSM,FY360,1999,0.0,1,""
fts,FSM,FY370,1999,0.0,1,""
fts,FSM,FY380,1999,0.0,1,""
fts,FSM,FY500,1999,0.0,1,""
fts,FSM,FY510,1999,0.0,1,""
fts,FSM,FY520,1999,0.0,1,""
fts,FSM,FY540,1999,0.0,1,""
fts,FSM,FY550,1999,0.0,1,""
fts,FSM,FY620,1999,0.0,1,""
fts,FSM,FY630,1999,0.0,1,""
fts,FSM,FY240,2000,0.0,1,""
fts,FSM,FY360,2000,0.0,1,""
fts,FSM,FY370,2000,0.0,1,""
fts,FSM,FY380,2000,0.0,1,""
fts,FSM,FY500,2000,0.0,1,""
fts,FSM,FY510,2000,0.0,1,""
fts,FSM,FY520,2000,0.0,1,""
fts,FSM,FY540,2000,0.0,1,""
fts,FSM,FY550,2000,0.0,1,""
fts,FSM,FY620,2000,0.0,1,""
fts,FSM,FY630,2000,0.0,1,""
fts,FSM,FY240,2001,0.0,1,""
fts,FSM,FY360,2001,0.0,1,""
fts,FSM,FY370,2001,0.0,1,""
fts,FSM,FY380,2001,0.0,1,""
fts,FSM,FY500,2001,0.0,1,""
fts,FSM,FY510,2001,0.0,1,""
fts,FSM,FY520,2001,0.0,1,""
fts,FSM,FY540,2001,0.0,1,""
fts,FSM,FY550,2001,0.0,1,""
fts,FSM,FY620,2001,0.0,1,""
fts,FSM,FY630,2001,0.0,1,""
fts,FSM,FY240,2002,0.0,1,""
fts,FSM,FY360,2002,0.0,1,""
fts,FSM,FY370,2002,0.0,1,""
fts,FSM,FY380,2002,0.0,1,""
fts,FSM,FY500,2002,0.0,1,""
fts,FSM,FY510,2002,0.0,1,""
fts,FSM,FY520,2002,0.0,1,""
fts,FSM,FY540,2002,0.0,1,""
fts,FSM,FY550,2002,0.0,1,""
fts,FSM,FY620,2002,0.0,1,""
fts,FSM,FY630,2002,137825.0,1,""
fts,FSM,FY240,2003,0.0,1,""
fts,FSM,FY360,2003,0.0,1,""
fts,FSM,FY370,2003,0.0,1,""
fts,FSM,FY380,2003,0.0,1,""
fts,FSM,FY500,2003,0.0,1,""
fts,FSM,FY510,2003,0.0,1,""
fts,FSM,FY520,2003,0.0,1,""
fts,FSM,FY540,2003,0.0,1,""
fts,FSM,FY550,2003,0.0,1,""
fts,FSM,FY620,2003,0.0,1,""
fts,FSM,FY630,2003,10000.0,1,""
fts,FSM,FY240,2004,0.0,1,""
fts,FSM,FY360,2004,0.0,1,""
fts,FSM,FY370,2004,0.0,1,""
fts,FSM,FY380,2004,0.0,1,""
fts,FSM,FY500,2004,0.0,1,""
fts,FSM,FY510,2004,0.0,1,""
fts,FSM,FY520,2004,0.0,1,""
fts,FSM,FY540,2004,0.0,1,""
fts,FSM,FY550,2004,0.0,1,""
fts,FSM,FY620,2004,0.0,1,""
fts,FSM,FY630,2004,7494500.0,1,""
fts,FSM,FY240,2005,0.0,1,""
fts,FSM,FY360,2005,0.0,1,""
fts,FSM,FY370,2005,0.0,1,""
fts,FSM,FY380,2005,0.0,1,""
fts,FSM,FY500,2005,0.0,1,""
fts,FSM,FY510,2005,0.0,1,""
fts,FSM,FY520,2005,0.0,1,""
fts,FSM,FY540,2005,0.0,1,""
fts,FSM,FY550,2005,0.0,1,""
fts,FSM,FY620,2005,0.0,1,""
fts,FSM,FY630,2005,0.0,1,""
fts,FSM,FY240,2006,0.0,1,""
fts,FSM,FY360,2006,0.0,1,""
fts,FSM,FY370,2006,0.0,1,""
fts,FSM,FY380,2006,0.0,1,""
fts,FSM,FY500,2006,0.0,1,""
fts,FSM,FY510,2006,0.0,1,""
fts,FSM,FY520,2006,0.0,1,""
fts,FSM,FY540,2006,0.0,1,""
fts,FSM,FY550,2006,0.0,1,""
fts,FSM,FY620,2006,0.0,1,""
fts,FSM,FY630,2006,590000.0,1,""
fts,FSM,FY240,2007,0.0,1,""
fts,FSM,FY360,2007,0.0,1,""
fts,FSM,FY370,2007,0.0,1,""
fts,FSM,FY380,2007,0.0,1,""
fts,FSM,FY500,2007,0.0,1,""
fts,FSM,FY510,2007,0.0,1,""
fts,FSM,FY520,2007,0.0,1,""
fts,FSM,FY540,2007,0.0,1,""
fts,FSM,FY550,2007,0.0,1,""
fts,FSM,FY620,2007,0.0,1,""
fts,FSM,FY630,2007,0.0,1,""
fts,FSM,FY240,2008,0.0,1,""
fts,FSM,FY360,2008,0.0,1,""
fts,FSM,FY370,2008,0.0,1,""
fts,FSM,FY380,2008,0.0,1,""
fts,FSM,FY500,2008,0.0,1,""
fts,FSM,FY510,2008,0.0,1,""
fts,FSM,FY520,2008,0.0,1,""
fts,FSM,FY540,2008,0.0,1,""
fts,FSM,FY550,2008,0.0,1,""
fts,FSM,FY620,2008,0.0,1,""
fts,FSM,FY630,2008,0.0,1,""
fts,FSM,FY240,2009,0.0,1,""
fts,FSM,FY360,2009,0.0,1,""
fts,FSM,FY370,2009,0.0,1,""
fts,FSM,FY380,2009,0.0,1,""
fts,FSM,FY500,2009,0.0,1,""
fts,FSM,FY510,2009,0.0,1,""
fts,FSM,FY520,2009,0.0,1,""
fts,FSM,FY540,2009,0.0,1,""
fts,FSM,FY550,2009,0.0,1,""
fts,FSM,FY620,2009,0.0,1,""
fts,FSM,FY630,2009,0.0,1,""
fts,FSM,FY240,2010,0.0,1,""
fts,FSM,FY360,2010,0.0,1,""
fts,FSM,FY370,2010,0.0,1,""
fts,FSM,FY380,2010,0.0,1,""
fts,FSM,FY500,2010,0.0,1,""
fts,FSM,FY510,2010,0.0,1,""
fts,FSM,FY520,2010,0.0,1,""
fts,FSM,FY540,2010,0.0,1,""
fts,FSM,FY550,2010,0.0,1,""
fts,FSM,FY620,2010,0.0,1,""
fts,FSM,FY630,2010,0.0,1,""
fts,FSM,FY240,2011,0.0,1,""
fts,FSM,FY360,2011,0.0,1,""
fts,FSM,FY370,2011,0.0,1,""
fts,FSM,FY380,2011,0.0,1,""
fts,FSM,FY500,2011,0.0,1,""
fts,FSM,FY510,2011,0.0,1,""
fts,FSM,FY520,2011,0.0,1,""
fts,FSM,FY540,2011,0.0,1,""
fts,FSM,FY550,2011,0.0,1,""
fts,FSM,FY620,2011,0.0,1,""
fts,FSM,FY630,2011,620967.0,1,""
fts,FSM,FY240,2012,0.0,1,""
fts,FSM,FY360,2012,0.0,1,""
fts,FSM,FY370,2012,0.0,1,""
fts,FSM,FY380,2012,0.0,1,""
fts,FSM,FY500,2012,0.0,1,""
fts,FSM,FY510,2012,0.0,1,""
fts,FSM,FY520,2012,0.0,1,""
fts,FSM,FY540,2012,0.0,1,""
fts,FSM,FY550,2012,0.0,1,""
fts,FSM,FY620,2012,0.0,1,""
fts,FSM,FY630,2012,0.0,1,""
fts,FSM,FY240,2013,0.0,1,""
fts,FSM,FY360,2013,0.0,1,""
fts,FSM,FY370,2013,0.0,1,""
fts,FSM,FY380,2013,0.0,1,""
fts,FSM,FY500,2013,0.0,1,""
fts,FSM,FY510,2013,0.0,1,""
fts,FSM,FY520,2013,0.0,1,""
fts,FSM,FY540,2013,0.0,1,""
fts,FSM,FY550,2013,0.0,1,""
fts,FSM,FY620,2013,0.0,1,""
fts,FSM,FY630,2013,0.0,1,""
fts,FSM,FY240,2014,0.0,1,""
fts,FSM,FY360,2014,0.0,1,""
fts,FSM,FY370,2014,0.0,1,""
fts,FSM,FY380,2014,0.0,1,""
fts,FSM,FY500,2014,0.0,1,""
fts,FSM,FY510,2014,0.0,1,""
fts,FSM,FY520,2014,0.0,1,""
fts,FSM,FY540,2014,0.0,1,""
fts,FSM,FY550,2014,0.0,1,""
fts,FSM,FY620,2014,0.0,1,""
fts,FSM,FY630,2014,0.0,1,""
fts,FSM,FY240,2015,0.0,1,""
fts,FSM,FY360,2015,0.0,1,""
fts,FSM,FY370,2015,0.0,1,""
fts,FSM,FY380,2015,0.0,1,""
fts,FSM,FY500,2015,0.0,1,""
fts,FSM,FY510,2015,0.0,1,""
fts,FSM,FY520,2015,0.0,1,""
fts,FSM,FY540,2015,0.0,1,""
fts,FSM,FY550,2015,0.0,1,""
fts,FSM,FY620,2015,0.0,1,""
fts,FSM,FY630,2015,0.0,1,""
fts,MDA,FY010,1999,0.0,1,""
fts,MDA,FY020,1999,0.0,1,""
fts,MDA,FY040,1999,0.0,1,""
fts,MDA,FA010,1999,0.0,1,""
fts,MDA,FA140,1999,0.0,1,""
fts,MDA,FY010,2000,0.0,1,""
fts,MDA,FY020,2000,0.0,1,""
fts,MDA,FY040,2000,0.0,1,""
fts,MDA,FA010,2000,0.0,1,""
fts,MDA,FA140,2000,0.0,1,""
fts,MDA,FY010,2001,0.0,1,""
fts,MDA,FY020,2001,0.0,1,""
fts,MDA,FY040,2001,0.0,1,""
fts,MDA,FA010,2001,0.0,1,""
fts,MDA,FA140,2001,0.0,1,""
fts,MDA,FY010,2002,0.0,1,""
fts,MDA,FY020,2002,0.0,1,""
fts,MDA,FY040,2002,0.0,1,""
fts,MDA,FA010,2002,0.0,1,""
fts,MDA,FA140,2002,0.0,1,""
fts,MDA,FY010,2003,0.0,1,""
fts,MDA,FY020,2003,0.0,1,""
fts,MDA,FY040,2003,0.0,1,""
fts,MDA,FA010,2003,0.0,1,""
fts,MDA,FA140,2003,0.0,1,""
fts,MDA,FY010,2004,0.0,1,""
fts,MDA,FY020,2004,0.0,1,""
fts,MDA,FY040,2004,0.0,1,""
fts,MDA,FA010,2004,0.0,1,""
fts,MDA,FA140,2004,0.0,1,""
fts,MDA,FY010,2005,0.0,1,""
fts,MDA,FY020,2005,0.0,1,""
fts,MDA,FY040,2005,0.0,1,""
fts,MDA,FA010,2005,0.0,1,""
fts,MDA,FA140,2005,0.0,1,""
